5.839876138391904533e+03,1.300375653052516427e+05,1.168127458266381291e+04
6.712050133593499595e+03,1.300634685258597310e+05,1.257089252385625332e+04
1.040907249291498738e+04,1.306830811353828758e+05,1.640599017505914890e+04
1.138463105428053314e+04,1.306881934831452527e+05,1.736418232127839292e+04
1.310401290939923638e+04,1.302630861742521665e+05,1.888093580390271745e+04
1.603800121037969620e+04,1.301140157082575606e+05,2.196824496380992059e+04
1.742434381896060586e+04,1.298722782358431141e+05,2.300165397301793564e+04
2.075831813490107743e+04,1.302107845221593307e+05,2.628584823644707649e+04
2.207184913962177234e+04,1.301146696902526310e+05,2.732052758182525577e+04
2.382876286521266229e+04,1.295837314289931237e+05,2.871593032060478436e+04
2.678438349088271207e+04,1.291962031899166614e+05,3.149636802914326836e+04
2.814471532332798597e+04,1.288592979150115279e+05,3.238816018376635475e+04
3.149672164881088247e+04,1.289366435105719138e+05,3.520008083733297826e+04
3.279158678428124404e+04,1.287325402758685959e+05,3.604575355634211155e+04
3.450453677931042330e+04,1.280639400387677160e+05,3.716197456908741879e+04
3.745569653296514298e+04,1.273692366687721224e+05,3.936319409174565226e+04
3.877880374199702055e+04,1.269022978959790198e+05,3.999160036651865812e+04
4.211734951850987272e+04,1.266304886237009923e+05,4.199995338082303351e+04
4.337845139134505007e+04,1.262854540712279268e+05,4.252496643569321895e+04
4.502907802984214504e+04,1.254288686736590316e+05,4.318132283222240949e+04
4.795028840549661982e+04,1.244105795724811032e+05,4.463330859766958019e+04
4.922943593348471768e+04,1.238283101008313533e+05,4.498186138496979402e+04
5.253290669464404345e+04,1.232432777705303597e+05,4.612699027843207296e+04
5.375654392284784262e+04,1.227872714655131858e+05,4.636006063542440825e+04
5.533554854622235143e+04,1.217698306307659659e+05,4.655629732889560546e+04
5.819943810914844653e+04,1.204238436366756068e+05,4.713551850707953417e+04
5.942706855909051228e+04,1.197314609154597711e+05,4.718385024616436567e+04
6.267039494266022666e+04,1.188455423551562562e+05,4.740021256016448024e+04
6.384396719636958005e+04,1.182666194136404083e+05,4.727794255417222303e+04
6.533898178875040321e+04,1.170942805053080374e+05,4.699006733482327400e+04
6.812707184908576892e+04,1.154517281388831470e+05,4.671689492075910675e+04
6.929368864687922178e+04,1.146497783650852798e+05,4.644516842849939712e+04
7.245780080285095028e+04,1.134877831744594296e+05,4.575799336092377780e+04
7.357220786878104263e+04,1.127920464625643217e+05,4.528272615401865914e+04
7.496911973299432429e+04,1.114689746696780057e+05,4.450446253778925893e+04
7.765959128419938497e+04,1.095438249103280541e+05,4.339970630309708940e+04
7.875726723631573259e+04,1.086388147950067651e+05,4.282315903165520285e+04
8.181271171860439063e+04,1.072022105807833141e+05,4.123180153801655251e+04
8.286430171170417452e+04,1.064051418909207132e+05,4.045384776178601169e+04
8.415985674935935822e+04,1.049565710135942063e+05,3.926981278739040135e+04
8.672355143312159635e+04,1.027539433683523821e+05,3.737170011454226187e+04
8.774760661144953337e+04,1.017573919307543256e+05,3.653693069536428084e+04
9.067311853597151639e+04,1.000676922127567668e+05,3.415062731266811170e+04
9.165193272499460727e+04,9.917198495482865837e+04,3.309597476211687899e+04
9.282745178890004172e+04,9.759509808599454118e+04,3.152726259552753982e+04
9.525362611291164649e+04,9.515214372000026924e+04,2.901391712218122120e+04
9.619771557391117676e+04,9.407170805649315298e+04,2.796834998600176186e+04
9.897387333172136277e+04,9.215156873908308626e+04,2.493622542439138124e+04
9.987427942316976259e+04,9.116739395749277901e+04,2.366733322626960580e+04
1.009228278020064026e+05,8.947998044494821806e+04,2.181714976029554236e+04
1.031864220334239508e+05,8.681112790277670138e+04,1.883330737230220984e+04
1.040445643585993821e+05,8.565487943234918930e+04,1.763631260118612772e+04
1.066447593901594955e+05,8.352099856450648804e+04,1.413053859846190426e+04
1.074585171638861648e+05,8.245522030516109953e+04,1.271110418111104809e+04
1.083770018077606219e+05,8.067641174394647533e+04,1.069198770955589316e+04
1.104625694521398837e+05,7.781038334542619123e+04,7.448194498962374382e+03
1.112256737002880400e+05,7.658412860657840793e+04,6.164871664349817365e+03
1.136398011096277914e+05,7.426969595064573514e+04,2.408548224301527171e+03
1.143552778368251602e+05,7.312838432359319995e+04,9.170162196482613126e+02
1.151262555634761666e+05,7.126483602285098459e+04,-1.166813673996693751e+03
1.170238959927784454e+05,6.823286900344488095e+04,-4.453350054896776783e+03
1.176897439909795503e+05,6.694899176307901507e+04,-5.743221683292311354e+03
1.198917287104329152e+05,6.447434582464145933e+04,-9.531793956460562185e+03
