-1.224344722929937270e+05,3.092858125585759626e+04
-1.217133838867541635e+05,2.445945400800086281e+04
-1.208146897756997350e+05,1.801402565215897630e+04
-1.197356748765251396e+05,1.160340861991059501e+04
-1.181349400552005682e+05,4.846364016869542866e+03
-1.164966444295077672e+05,-2.226653963643276711e+03
-1.146360912027120357e+05,-9.212201075542441686e+03
-1.129258837061706145e+05,-1.575904082014871165e+04
-1.105152113069523912e+05,-2.211261859136594285e+04
-1.099742604262372188e+05,-2.726389949695602991e+04
-1.084967576016014209e+05,-3.247459622606973426e+04
-1.075541707777865086e+05,-3.717175699421884929e+04
-1.067387582213277783e+05,-4.169202366806198552e+04
-1.072450314878350910e+05,-4.455440013262501452e+04
-1.060367400086515554e+05,-4.618001186353044613e+04
-1.059364096308275039e+05,-4.902089724432717776e+04
-1.060791936338339437e+05,-5.163591153224438312e+04
-1.069283362248586927e+05,-5.257370912889464671e+04
-1.064520333886666340e+05,-5.518394589900295250e+04
-1.050249600694525143e+05,-5.731910241826489073e+04
-1.040345105792867398e+05,-5.951787488636718626e+04
-1.039644779469191126e+05,-6.176426950944129931e+04
-1.024516959747504152e+05,-6.461384235071817966e+04
-1.008317272693601844e+05,-6.679147053130317363e+04
-9.911309214868809795e+04,-6.894245313319141860e+04
-9.904248863937161514e+04,-7.046702534504636424e+04
-9.756229139394366939e+04,-7.256430953899532324e+04
-9.665258742279589933e+04,-7.446599455000272428e+04
-9.514365164721355541e+04,-7.584133667963363405e+04
-9.299852023681411811e+04,-7.876871189232920005e+04
-9.266543836057293811e+04,-8.011029740414858679e+04
-9.114966463977412786e+04,-8.127473695716880320e+04
-9.048355285513323906e+04,-8.379500768331179279e+04
-9.095569700742929126e+04,-8.427942036978644319e+04
-9.166198608857167710e+04,-8.585222618761066406e+04
-9.287942341957446479e+04,-8.707139724830548221e+04
-9.406122629031143151e+04,-8.825472239261739014e+04
-9.574231322104723949e+04,-8.993945898692750779e+04
-9.604626265289606818e+04,-9.024449199982438586e+04
-9.604626265289600997e+04,-9.024449199982435675e+04
-9.604626265289603907e+04,-9.024449199982434220e+04
-9.604626265289603907e+04,-9.024449199982435675e+04
-9.604626265289600997e+04,-9.024449199982437131e+04
-9.604626265289600997e+04,-9.024449199982440041e+04
-9.604626265289599542e+04,-9.024449199982435675e+04
-9.604626265289598086e+04,-9.024449199982440041e+04
-9.604626265289596631e+04,-9.024449199982432765e+04
-9.604626265289605362e+04,-9.024449199982437131e+04
-9.604626265289595176e+04,-9.024449199982432765e+04
-9.604626265289602452e+04,-9.024449199982429855e+04
-9.604626265289602452e+04,-9.024449199982432765e+04
-9.604626265289599542e+04,-9.024449199982435675e+04
-9.604626265289599542e+04,-9.024449199982435675e+04
-9.604626265289605362e+04,-9.024449199982434220e+04
-9.345390409510234895e+04,-8.764656358150529559e+04
-9.247116838102534530e+04,-8.724612616045428149e+04
-9.065959155429102248e+04,-8.542291175314378052e+04
-8.977017354739009170e+04,-8.554028838297566108e+04
-8.867707113617013965e+04,-8.544303993016041932e+04
-8.696116719026019564e+04,-8.412433604308871145e+04
-8.544090604735910892e+04,-8.466655051244531933e+04
-8.354738545336724201e+04,-8.701154822035247344e+04
-8.239258726004409255e+04,-8.744591909207939170e+04
-7.937314697760045237e+04,-8.962061709449367481e+04
-7.681897935443172173e+04,-9.091770549040831975e+04
-7.465315823632691172e+04,-9.273771037393863662e+04
-7.049647676825011149e+04,-9.506661976328912715e+04
-6.900027766087013879e+04,-9.543192935056966962e+04
-6.497224518836352217e+04,-9.698067236939808936e+04
-6.353628344256193668e+04,-9.793243007575151569e+04
-6.046970777324240771e+04,-9.920541533032315783e+04
-5.760492990474525141e+04,-1.012259772719277826e+05
-5.503135188886649848e+04,-1.018213785052589956e+05
-5.231584023940820043e+04,-1.027713316854826553e+05
-4.751911941849959112e+04,-1.034135500928489928e+05
-4.556916378637382877e+04,-1.032640678077725315e+05
-4.188298600788919430e+04,-1.039683028475336469e+05
