1.916690443978993790e+04,-3.665249510058028591e+03,-1.664294699291211145e+03
1.909070012987371592e+04,-3.907128162979562603e+03,-1.899238898841763330e+03
1.900553188949976902e+04,-4.135716396369168251e+03,-2.127374276342731264e+03
1.892550188523589168e+04,-4.374213433866131709e+03,-2.353235339744014254e+03
1.884571344197745566e+04,-4.602628302563703073e+03,-2.563282006688871206e+03
1.877034088852021159e+04,-4.828978597066266047e+03,-2.775387228422865064e+03
1.868349574688048597e+04,-5.048839300968558746e+03,-2.975543416407167570e+03
1.859916302102868212e+04,-5.260408758053583369e+03,-3.163600681165334208e+03
1.849662848557426332e+04,-5.483474606425460479e+03,-3.365993783473988515e+03
1.840667627874406026e+04,-5.699063566863083906e+03,-3.549614702034232323e+03
1.832077943123934529e+04,-5.898754526464050286e+03,-3.712680937425399861e+03
1.822918520028487910e+04,-6.114997858934009855e+03,-3.891576703693569470e+03
1.813953848780934641e+04,-6.306356393442836634e+03,-4.043081620515143641e+03
1.803286825413733095e+04,-6.505502509714726330e+03,-4.203374615036545947e+03
1.793704395936657238e+04,-6.703514145181637105e+03,-4.351299990817444268e+03
1.784779030877805417e+04,-6.883913942917522945e+03,-4.479419684863989460e+03
1.775317662850386114e+04,-7.078182220592192607e+03,-4.618739954016134106e+03
1.765979142499876980e+04,-7.252068081166289630e+03,-4.735994308755608472e+03
1.754611347427350120e+04,-7.438922793685056604e+03,-4.863513349410063711e+03
1.744355444113742851e+04,-7.624870348861646562e+03,-4.979305674040308986e+03
1.734617845534796288e+04,-7.798555793798811465e+03,-5.080859365464236362e+03
1.724204546686394315e+04,-7.986412137475153031e+03,-5.191127185614798691e+03
1.714089935765341215e+04,-8.153142065848848688e+03,-5.281550705312815808e+03
1.701907242904722807e+04,-8.331305364925334288e+03,-5.377293069277633549e+03
1.690921247676528583e+04,-8.508404215401978945e+03,-5.462744152755538380e+03
1.680324734089506819e+04,-8.676376285386819291e+03,-5.536364047934252994e+03
1.668962853238097887e+04,-8.857804730691137593e+03,-5.615461601393261844e+03
1.658129174763433548e+04,-9.017269766602896198e+03,-5.677744222269676357e+03
1.645197206826192996e+04,-9.186413464005183414e+03,-5.740418513880133105e+03
1.633398609739152016e+04,-9.356181547060798039e+03,-5.794795610135549396e+03
1.621909753896211805e+04,-9.519191589663983905e+03,-5.839792121637739001e+03
1.609651079359414507e+04,-9.692893129963289539e+03,-5.885370627013702688e+03
1.598011828358950515e+04,-9.846038387501603211e+03,-5.918162223251186333e+03
1.584252007687728110e+04,-1.000743944638426910e+04,-5.947224979370516849e+03
1.571550105613994128e+04,-1.017128708225024275e+04,-5.969345147840369464e+03
1.559346872727423033e+04,-1.032693534972196903e+04,-5.984038825335563160e+03
1.546268844752833320e+04,-1.049259195627324516e+04,-5.995692088939251335e+03
1.533762903811692740e+04,-1.063990196256447234e+04,-5.998198661479173097e+03
1.519179122725700472e+04,-1.079373063541940246e+04,-5.993723219508437069e+03
1.505707711226172432e+04,-1.094941034525944633e+04,-5.982726857908543934e+03
1.492564085692340268e+04,-1.109992673183099032e+04,-5.966012592276795658e+03
1.478587372961314577e+04,-1.125844804112674319e+04,-5.943858788028130220e+03
1.465353132468360127e+04,-1.139807683746124894e+04,-5.916035565540322750e+03
1.450031141787633715e+04,-1.154314542377065482e+04,-5.877837234843076658e+03
1.435714630727736039e+04,-1.169136393754279379e+04,-5.833997021485324694e+03
1.421756772061501215e+04,-1.183485245437290541e+04,-5.786206817019756272e+03
1.406760416118629837e+04,-1.198713201496800139e+04,-5.729729663728276137e+03
1.392316050690228258e+04,-1.212343476087173440e+04,-5.669801039931921878e+03
1.375997505900285796e+04,-1.226198264805783947e+04,-5.597727331350276472e+03
1.360676731570802076e+04,-1.240407776492016637e+04,-5.521414624027699574e+03
1.345546520245375723e+04,-1.254316932218944385e+04,-5.440734016960485860e+03
1.329502913323873145e+04,-1.268832078737918164e+04,-5.349790751916336376e+03
1.314066206739679546e+04,-1.281780592103681192e+04,-5.258239883898337212e+03
