-1.070846934830936516e+05,-6.577160872282605851e+04,-1.258600702595505572e+04
-1.079896299905230408e+05,-6.336791479174059350e+04,-1.512934935691163082e+04
-1.082917749399893946e+05,-6.252826776286237146e+04,-1.596570363444924078e+04
-1.095264802720822336e+05,-5.921356601712556585e+04,-1.908313140115470014e+04
-1.095146313352301368e+05,-5.710635448213796190e+04,-2.066690186219336101e+04
-1.102794333170965110e+05,-5.571628570212930936e+04,-2.197175588368053286e+04
-1.104719919460472738e+05,-5.438064351239740063e+04,-2.302390676524644732e+04
-1.110248543567694724e+05,-5.220916510234285670e+04,-2.491385767294423931e+04
-1.121756623790095618e+05,-4.971059607899659750e+04,-2.692705453427493194e+04
-1.121402321711839468e+05,-4.772431797080103570e+04,-2.816309070600001724e+04
-1.118575135976065067e+05,-4.579075688327159878e+04,-2.915857297354956609e+04
-1.124072500687374413e+05,-4.390685254601545603e+04,-3.038565128442620335e+04
-1.127019425990254531e+05,-4.172350574902756489e+04,-3.175426553783434429e+04
-1.135311856077766424e+05,-3.921118039968869562e+04,-3.308729180516182532e+04
-1.133231751954710926e+05,-3.721078063969883078e+04,-3.385005885587506782e+04
-1.128660290683277126e+05,-3.528549916974044754e+04,-3.437157349956309918e+04
-1.132143936406592693e+05,-3.337264635008617915e+04,-3.509065531777802971e+04
-1.132572232099343964e+05,-3.118082846792668352e+04,-3.581477889920441521e+04
-1.138284099138075544e+05,-2.863077264190049027e+04,-3.643620794351414952e+04
-1.133942143731570395e+05,-2.667117536244762232e+04,-3.659081116544011456e+04
-1.127367743997800862e+05,-2.480390598448212768e+04,-3.656236914426861767e+04
-1.129521685266028217e+05,-2.401676233515379499e+04,-3.667316517880542233e+04
-1.129206476896690583e+05,-2.369522902674310899e+04,-3.668153839572082506e+04
-1.126912573378724046e+05,-2.243828233536271000e+04,-3.667360948371193081e+04
-1.129668484838701988e+05,-2.159741749890730352e+04,-3.667638045022280130e+04
-1.129559404876554618e+05,-2.098631729928978166e+04,-3.663791279211409710e+04
-1.126827607631586434e+05,-2.018993585583934691e+04,-3.651360128792518663e+04
-1.125867318054108182e+05,-1.974537488258680241e+04,-3.642701513457659166e+04
-1.121444862983222411e+05,-1.882641913491057494e+04,-3.617367462053869531e+04
-1.120200325114381121e+05,-1.840808085611968272e+04,-3.607738890401645040e+04
-1.118599299045036314e+05,-1.686771811958018952e+04,-3.576627521782283293e+04
-1.117731800889909209e+05,-1.564156027667116905e+04,-3.541044327696763503e+04
-1.117033690907411656e+05,-1.510911119656391020e+04,-3.525946209309683036e+04
