2.387758436621504734e+04,-2.041677509761210240e+04,-9.305176973644513055e+03
2.440792883682915635e+04,-2.003251178646895278e+04,-9.112753883169310939e+03
2.488129968586863470e+04,-1.968555591772730622e+04,-8.913207548842792676e+03
2.532891126412827725e+04,-1.931568570663227001e+04,-8.670992246600459112e+03
2.579261865587977809e+04,-1.894471348512591794e+04,-8.417525741276553163e+03
2.623251923751452705e+04,-1.856000098502493711e+04,-8.124763308980361217e+03
2.674000222031799785e+04,-1.811805156048978461e+04,-7.721018219732382022e+03
2.719474352524548522e+04,-1.771647297321689257e+04,-7.337055946924674572e+03
2.762091563646639042e+04,-1.729474081932962508e+04,-6.914470894369618691e+03
2.806378027178467164e+04,-1.686946558602138975e+04,-6.479802962996219321e+03
2.848036255969037302e+04,-1.643172936884848968e+04,-6.008445442333174469e+03
2.895608187406891011e+04,-1.593119044067397226e+04,-5.399957910099313267e+03
2.938444305267574964e+04,-1.547507674398138624e+04,-4.841180669405748631e+03
2.978188213568434003e+04,-1.500169257363529869e+04,-4.253789146787077698e+03
3.019813302244805891e+04,-1.452189879515676148e+04,-3.658411501159858290e+03
3.058572432894710073e+04,-1.403299524350274805e+04,-3.038238683432781727e+03
3.102534060519302147e+04,-1.347690933268655135e+04,-2.266558570183998199e+03
3.142356777933594276e+04,-1.296703922209567645e+04,-1.569727764856166687e+03
3.178683589486197889e+04,-1.244600421100044696e+04,-8.623075663950817216e+02
3.217071733119624332e+04,-1.191604676798529908e+04,-1.537068793619036171e+02
3.252355300455265751e+04,-1.138096601208609354e+04,5.640908483327730210e+02
3.291749009893220500e+04,-1.077825017276103245e+04,1.431527339021317175e+03
3.327760823965336022e+04,-1.022335877154045374e+04,2.203474653952617246e+03
3.359844685479842155e+04,-9.662360952956099936e+03,2.967044569829182365e+03
3.393908236858427699e+04,-9.091988038100309495e+03,3.719642871547227514e+03
3.423994775898408261e+04,-8.519246729671453068e+03,4.461557880464089976e+03
3.455901716544656665e+04,-7.875577891058931527e+03,5.331609226682496228e+03
3.483992587872545846e+04,-7.277753866860000016e+03,6.082921032744653530e+03
3.506507548024832067e+04,-6.675791327807233756e+03,6.791100443655682284e+03
3.529861295168527431e+04,-6.059425967177357052e+03,7.460352953536747009e+03
3.547989981924956373e+04,-5.444507783574124005e+03,8.081306014939323177e+03
3.564913240831684379e+04,-4.759820466325904817e+03,8.766188154842615404e+03
3.579014275453489972e+04,-4.124407741927252573e+03,9.316800468224832002e+03
3.587166880175763799e+04,-3.495643526211940298e+03,9.788128184354030964e+03
3.596113521692126960e+04,-2.853212118331005968e+03,1.019686236751359138e+04
3.599661974028778059e+04,-2.220247920610086567e+03,1.053119773320252170e+04
3.599657816680245014e+04,-1.528747663327724922e+03,1.085792601984470275e+04
3.598535870507923391e+04,-8.882381958071833878e+02,1.106913188110922238e+04
3.591725695784914569e+04,-2.660133018290670748e+02,1.118881629566790798e+04
3.585937271745119506e+04,3.671627642299495733e+02,1.123979395998295149e+04
3.574998049009956594e+04,9.827633166455799483e+02,1.121302846965162826e+04
3.558637719569756882e+04,1.642037077245079900e+03,1.112493275985846230e+04
3.542819389442953252e+04,2.251479040265060576e+03,1.096168001223211650e+04
3.521970473792672419e+04,2.835044958005733861e+03,1.072146109896191774e+04
3.502348216416712239e+04,3.427800630724644634e+03,1.042121104615933655e+04
3.477963314027909655e+04,3.995892582021925591e+03,1.005869466592907702e+04
3.446932826575826766e+04,4.589278115573540163e+03,9.610650913756724549e+03
3.418149458083558420e+04,5.138101200857176082e+03,9.142531239829171682e+03
3.385337844787311769e+04,5.656761952259625104e+03,8.630531429502903848e+03
3.354475877702028811e+04,6.185802333677575916e+03,8.087416020374025720e+03
