2.209723556956815446e+04,5.733420689155248692e+04
9.091437762408913841e+03,-9.749542162136646220e+04
4.198401821959936933e+04,6.302173782665865292e+04
-8.457041704741699505e+04,-3.159256297326464846e+04
4.614947311191253539e+04,5.016342548601517774e+04
-3.210752363786796195e+04,4.888392678323768632e+04
7.776074522834851814e+04,-5.979694072419196164e+04
8.311613525523389399e+04,1.787151836921568975e+04
-6.105914139333841013e+04,3.361465344551592716e+04
-8.457041704741698049e+04,-3.159256297326463027e+04
4.523815029149965994e+04,-8.730095573541043268e+04
4.696118094515378471e+04,5.568785367659571784e+04
-6.089287920169578865e+04,1.052886694824725600e+04
-3.452518854142572764e+03,5.659478494291284733e+04
4.099464393157582526e+04,-8.854461866839147115e+04
-4.997657449362629268e+04,4.513429446334540262e+04
-3.455502602775349078e+04,-8.136923005070221552e+04
5.631801559082503809e+04,5.449710574365658249e+04
-4.752870491222344572e+04,3.402634901747116965e+04
7.244305230761089479e+04,3.064461784945273394e+04
2.121901532347012471e+04,6.597397915483653196e+04
3.947050237417088647e+04,5.565155659915383148e+04
9.085269056651434221e+04,6.789546749551905123e+03
-8.334506986747679184e+04,-2.903888324189928971e+04
1.076636873428750005e+04,-9.719517902417217556e+04
-5.868967244879997452e+04,-5.295724934665454202e+04
-2.187644998579669118e+04,-9.105168846238790138e+04
-7.682377451216649206e+04,-1.570783615463529713e+04
-1.548717850745871147e+04,-9.239257627315557329e+04
-7.629876127905865724e+04,-2.292438662727581686e+04
9.085269056651432766e+04,6.789546749551889661e+03
-3.819445885558176087e+04,-8.126937672697532980e+04
4.126871177392305981e+03,-9.643290493149738177e+04
-7.749059329984731448e+04,-1.366448712003849505e+04
1.001726352643872087e+05,-6.345617402439047510e+03
6.588996034013800090e+04,4.304978528063382691e+04
-3.610907560203732282e+04,4.439764533576951362e+04
3.428984254204348417e+03,5.870726676013604447e+04
9.326092593661831052e+04,-2.253821924908799338e+04
1.048688172886779212e+05,-1.423647612365789064e+04
-5.321598699005147500e+04,4.161953084001338721e+04
-3.473928512865282391e+04,-8.112640894686857064e+04
