2.178517363623125857e+04,-4.096292769090399815e+03,-2.861802162494357617e+03
2.185722508656770879e+04,-3.822274306770987550e+03,-2.639215018600382791e+03
2.187032197895203353e+04,-3.438212375253429855e+03,-2.317456024603462083e+03
2.193307729461090639e+04,-3.212392720840760376e+03,-2.128898302458739181e+03
2.191423837497841669e+04,-2.669485392914439217e+03,-1.635518668727535896e+03
2.198171837976846655e+04,-2.063019338229628829e+03,-1.051662538382474850e+03
2.197234242650910164e+04,-1.272508718529373027e+03,-2.497103274404934439e+02
2.195339613634780835e+04,1.293718518063320460e+02,1.059818966463750030e+03
2.183387206636522023e+04,8.762130287678634204e+02,1.719485574196333573e+03
2.159343468849219789e+04,1.450673590005017104e+03,2.219245817586572684e+03
2.167571476693142540e+04,2.169940663301817040e+03,2.788562637112628181e+03
2.142801019815559266e+04,2.965386602717738242e+03,3.492425509990155206e+03
2.144046292655811703e+04,3.989891609798266927e+03,4.219475481259207299e+03
2.122330749536183430e+04,4.931449459831153035e+03,4.798773935121005707e+03
2.073222366237404640e+04,5.630476685476021885e+03,5.114984397378532776e+03
2.046524929819191311e+04,7.029844531488775829e+03,5.635998414163126654e+03
2.009937583976742826e+04,7.658413033324175558e+03,5.819057952377921538e+03
1.969309231660099613e+04,8.840780035056333872e+03,6.150214904782236772e+03
1.947648874538182281e+04,9.869674034630103051e+03,6.239037523407663684e+03
1.883761869211256635e+04,1.123773462460983865e+04,6.024801848238204002e+03
1.810779262620193913e+04,1.261240458716290414e+04,5.707434029341319729e+03
1.791347184064493558e+04,1.361957755710992569e+04,5.535439837259224078e+03
1.620006727573053286e+04,1.488251962429130799e+04,4.060735034320465275e+03
1.545861791729172546e+04,1.586738479543331596e+04,3.235950109346740646e+03
1.404254841366466462e+04,1.713771283760034567e+04,1.618829584237310200e+03
1.257619087512939950e+04,1.802878011376267750e+04,-2.080546684985886543e+02
1.129976137549070336e+04,1.871443349151470466e+04,-1.816222605920084561e+03
9.524363802820813362e+03,1.940233855468915499e+04,-3.856321843206661015e+03
8.170049626398594228e+03,2.001406290940702820e+04,-5.136838501722815636e+03
5.604835842538319412e+03,2.076355684383311018e+04,-7.012537399009991532e+03
3.407952246792942333e+03,2.086862009752775339e+04,-8.099168275926980641e+03
1.544167000110571280e+03,2.124775767739524599e+04,-8.518580245566932717e+03
-3.710028693352532514e+02,2.129465927996106984e+04,-8.522157619664612866e+03
-2.064743106467836242e+03,2.154062765444988327e+04,-7.994742410371049118e+03
-4.865556999821556019e+03,2.094319938294618987e+04,-6.485220466588704767e+03
-6.865743933055823618e+03,2.007581176244793460e+04,-4.489572877055852587e+03
-8.796908703116416291e+03,1.953342089806766671e+04,-2.712419656199896053e+03
-1.052823569684351423e+04,1.854227295904252242e+04,-4.551219120964931335e+02
-1.216775297897339442e+04,1.731348442504813647e+04,1.313476758075222051e+03
-1.392989163916892176e+04,1.638729545003807652e+04,3.139491352595448916e+03
-1.662320256106491433e+04,1.468383918110875311e+04,5.569824753309901098e+03
-1.908520254076983474e+04,1.248137925325124161e+04,6.841503723811557393e+03
-1.954555258012092600e+04,1.110928912275200491e+04,6.829922208878672791e+03
-2.093876314013170486e+04,9.329208865098304159e+03,6.596529546941845183e+03
-2.225866680882018409e+04,6.461757820066703061e+03,5.315142701002389003e+03
-2.286299173077368687e+04,3.521332097037021867e+03,3.189755179607789159e+03
-2.276060517561056622e+04,9.176352905460124703e+02,1.504667792198536745e+03
-2.256132735353343742e+04,-1.321646938890003412e+03,-8.916289786419400798e+01
-2.230807479246069852e+04,-3.930393119279920938e+03,-2.443277229252131747e+03
-2.189030135843874814e+04,-7.212943965588190622e+03,-4.843486200426962569e+03
-2.105130211502376551e+04,-1.043132519683566352e+04,-6.509367532216151631e+03
-1.997115281797610805e+04,-1.254717444679302571e+04,-6.547628123994619273e+03
-1.878254934339789907e+04,-1.496641095969005255e+04,-6.245490849432887444e+03
-1.770549375586712267e+04,-1.633497862074165096e+04,-5.382267852718834547e+03
-1.597386982001988872e+04,-1.838031804314262627e+04,-3.946021092605026297e+03
-1.427120339148294988e+04,-1.930905349943868714e+04,-2.450231982693172085e+03
-1.247150985646724985e+04,-2.050820286058044803e+04,-2.339805734918525673e+02
-1.064121160832502574e+04,-2.161270973856811543e+04,1.838645089590614589e+03
-8.934685280092498942e+03,-2.226368110322211942e+04,3.582144994941580990e+03
-6.985889785657158427e+03,-2.297183091891881122e+04,5.322384465723268477e+03
-4.611754890258505839e+03,-2.357098641646091346e+04,6.935611639778127028e+03
-3.155704102021602012e+03,-2.388322073170346630e+04,7.587528543319170240e+03
-1.093260526945778793e+03,-2.401860131395576173e+04,8.283954828890166027e+03
