-5.404439399482629233e+04,-1.109161182887460309e+05
-5.702224921068076219e+04,-1.106309295484773029e+05
-5.770092106934105686e+04,-1.102910634279112710e+05
-5.952295475228194846e+04,-1.095682193553077523e+05
-6.019346727054453368e+04,-1.092140472838653368e+05
-6.184900985790176492e+04,-1.075496805537469336e+05
-6.324179459112235054e+04,-1.061128064737258246e+05
-6.579698381978088582e+04,-1.056872324434359907e+05
-6.749450439203025599e+04,-1.048386104711911175e+05
-6.837454698772059055e+04,-1.044469808124465635e+05
-6.992708443719679781e+04,-1.026597743161623948e+05
-7.129693984543668921e+04,-1.011222590448993578e+05
-7.381488710784421710e+04,-1.005305129938602477e+05
-7.547820435851199727e+04,-9.954749092424625997e+04
-7.631631857020211464e+04,-9.913103834054555045e+04
-7.778869718361632840e+04,-9.717787608339045255e+04
-7.901878325214597862e+04,-9.563094149192319310e+04
-7.967325777241789910e+04,-9.508085430756078858e+04
-8.233016033022371994e+04,-9.416183654837046925e+04
-8.379575140701825148e+04,-9.317610111378584406e+04
-8.555056162418170425e+04,-9.091920226520161668e+04
-8.688856002754959627e+04,-8.914040234032532317e+04
-8.771821447111957241e+04,-8.835555254579757457e+04
-9.046888848183544178e+04,-8.703776321444367932e+04
-9.195891431075287983e+04,-8.580461261323789950e+04
-9.354460691994469380e+04,-8.335857440712107928e+04
-9.472272836827591527e+04,-8.143773918890581990e+04
-9.546601777977534221e+04,-8.055037445329393086e+04
-9.806487600282474887e+04,-7.898670568598146201e+04
-9.947530298756522825e+04,-7.760872148277398082e+04
-1.008508515454817534e+05,-7.496209118402408785e+04
-1.018838921239733754e+05,-7.294481793985867989e+04
-1.025545746208843921e+05,-7.198811169634478574e+04
-1.049665571730768279e+05,-7.018661219805391738e+04
-1.062865608834848972e+05,-6.867276556824246654e+04
-1.074542323462340719e+05,-6.586885094651093823e+04
-1.083195480816846248e+05,-6.375882452619912510e+04
-1.089072703889777476e+05,-6.273593521984900872e+04
-1.111440071938079345e+05,-6.074841822719536867e+04
-1.123520384600365214e+05,-5.910260724490206485e+04
-1.133019907975949754e+05,-5.616704256548675767e+04
-1.140064005285858584e+05,-5.399352562230678450e+04
-1.144977919708788104e+05,-5.290917829995571810e+04
-1.165203822751112602e+05,-5.074424724336306099e+04
-1.176324130062653712e+05,-4.899691020816262608e+04
-1.183359221729912242e+05,-4.594698007595306262e+04
-1.187208456677028880e+05,-4.465965241389853327e+04
-1.187746486758584651e+05,-4.393297897843296960e+04
-1.188812355852020701e+05,-4.354082398980641301e+04
-1.197767031623548828e+05,-4.284952271636432852e+04
-1.201958851176044700e+05,-4.215860301869625982e+04
-1.205597159181783500e+05,-4.147926518197086989e+04
-1.207570694109984033e+05,-4.019123493870038510e+04
-1.208853121602800384e+05,-3.925419662968505872e+04
-1.210473106250302517e+05,-3.861705743191039073e+04
-1.211745802838352975e+05,-3.779342122081814887e+04
-1.219996278020441096e+05,-3.692589998032353469e+04
-1.223933419711324532e+05,-3.537923556428711890e+04
-1.225793504458916577e+05,-3.435886272029335669e+04
-1.227678467602242745e+05,-3.368165040424453036e+04
-1.229077027298706089e+05,-3.281704818953255744e+04
-1.236862789756816201e+05,-3.192169541869505338e+04
-1.240337910037518886e+05,-3.035444714980283243e+04
-1.241873016761552426e+05,-2.932711550293350592e+04
-1.243533284705947735e+05,-2.864696421995615674e+04
-1.244625890794348525e+05,-2.777946053846867653e+04
-1.251868359047067206e+05,-2.686104066558229533e+04
-1.254855540787574137e+05,-2.527547018648235098e+04
-1.255893884581636812e+05,-2.423873553913338765e+04
-1.257360839839629189e+05,-2.355739635119398008e+04
-1.258149382952073502e+05,-2.268849027849362028e+04
-1.264995653651292960e+05,-2.175383977888767186e+04
-1.267439174213053047e+05,-2.015216226215952702e+04
-1.268025083593541494e+05,-1.911027930917297272e+04
-1.269254539172069781e+05,-1.842786018233447248e+04
-1.269656892267760559e+05,-1.755781930196007306e+04
-1.276066251735291153e+05,-1.660842029693288350e+04
-1.278066571886406746e+05,-1.499552452525767330e+04
-1.278222058730239223e+05,-1.395158391400327309e+04
-1.279212350036944263e+05,-1.326934584883432763e+04
-1.279246093382074614e+05,-1.240078064886639550e+04
-1.285143159272524208e+05,-1.143874182032919271e+04
-1.286667333443133393e+05,-9.816771281149425704e+03
-1.286492858947494096e+05,-8.773562673874248503e+03
-1.287251945264440437e+05,-8.092784847011128477e+03
-1.286975235161788441e+05,-7.227900506187997962e+03
-1.292296868690695264e+05,-6.256601021108022906e+03
-1.293323362846456730e+05,-4.628431502238956455e+03
-1.292646114281496411e+05,-3.587568903848539776e+03
-1.293284467071734980e+05,-2.915728470957313675e+03
-1.292753948613742541e+05,-2.068756762049949884e+03
-1.297762578471772722e+05,-1.112880388271528318e+03
-1.298666984629106009e+05,4.471166967837027073e+02
-1.298573509244499000e+05,1.070076231749488898e+03
-1.297142001621311938e+05,1.935464317429839184e+03
-1.298011173582868214e+05,2.695885194894271535e+03
-1.298266540629754163e+05,3.096024534224427043e+03
-1.297258131436550902e+05,3.924526066964727761e+03
-1.302575018119728047e+05,5.406727293211865799e+03
-1.302039909315038385e+05,7.380755549247408453e+03
-1.299535386264472036e+05,9.087736081521430606e+03
-1.300134874929939542e+05,1.032755795115976071e+04
-1.297240264414080448e+05,1.162343645497183934e+04
-1.294648370502004254e+05,1.310750817974499842e+04
-1.285607660879469622e+05,1.492921700001366662e+04
-1.277755116126250650e+05,1.652892470500167110e+04
-1.274690387133154582e+05,1.769513658952006517e+04
-1.268944666863849270e+05,1.892726273922061591e+04
-1.265625649520877196e+05,2.040513856353399751e+04
-1.255558020000140095e+05,2.220368984179688050e+04
-1.247219565902659087e+05,2.378231908986373310e+04
-1.243725134557112760e+05,2.493239056354415879e+04
-1.237528087066910957e+05,2.614180987092102805e+04
-1.233495801837533800e+05,2.760751168087225960e+04
-1.222384276546090987e+05,2.936968060369149680e+04
-1.213489644046700851e+05,3.091964265523114955e+04
-1.209546736616202397e+05,3.204991957468647888e+04
-1.202938546413271688e+05,3.323475331188530254e+04
-1.198254133896712447e+05,3.468463946296324866e+04
-1.186220291145030642e+05,3.640355476120606181e+04
-1.176766930814489897e+05,3.791838439700766321e+04
-1.172295024034373928e+05,3.902084127771458589e+04
-1.165224632783497655e+05,4.017472475045999454e+04
-1.159841145665975200e+05,4.160013570961629011e+04
-1.147097936956859339e+05,4.327771582289051730e+04
-1.137083049278267863e+05,4.475059342681225098e+04
-1.132156325188226037e+05,4.582470257446431788e+04
-1.124606655264463043e+05,4.694153112781015807e+04
-1.118535950985294185e+05,4.833612608086103137e+04
-1.105014212994917907e+05,4.995986611371466279e+04
-1.094539177452504518e+05,5.139145729219453642e+04
-1.089169518881038384e+05,5.243397452321856690e+04
-1.081144990489353513e+05,5.350847172333460912e+04
-1.074424247760966391e+05,5.486746360658439517e+04
-1.060023584903229494e+05,5.641802889557504386e+04
-1.049114561132364179e+05,5.780540801445653779e+04
-1.043364328141902515e+05,5.881779073553742637e+04
-1.034946458965128404e+05,5.985149985186842241e+04
-1.027591399309995031e+05,6.116899648006808275e+04
-1.012344405921521829e+05,6.263468342447075702e+04
-1.000950991481643578e+05,6.396716874410839955e+04
-9.948002178997977171e+04,6.494426829692968022e+04
-9.860213602288374386e+04,6.593617161595237849e+04
-9.780968188050249591e+04,6.721135235554711835e+04
-9.621313784546307579e+04,6.859111879211492487e+04
-9.502830419332407473e+04,6.986429565622640075e+04
-9.436644320256862557e+04,7.079376414607900369e+04
-9.344996369325692649e+04,7.173638982680375921e+04
-9.259796214082675579e+04,7.295887418825336499e+04
-9.094814630832221883e+04,7.426309370540207601e+04
-8.971809466496603272e+04,7.546935158838020288e+04
-8.901741567835856404e+04,7.635497266579273855e+04
-8.806282063909260614e+04,7.724284911450772779e+04
-8.715289464359446720e+04,7.840593958118633600e+04
-8.544515072498767404e+04,7.961837452088699501e+04
-8.418000199455197435e+04,8.076405559341765183e+04
-8.344230581072435598e+04,8.160324915751002845e+04
-8.245027370683335175e+04,8.243048720318573760e+04
-8.148849226746383647e+04,8.353358882629159780e+04
-7.971755922856449615e+04,8.463116064379794989e+04
-7.841881121891098155e+04,8.571225509357644478e+04
-7.765033969012457237e+04,8.651048870246637671e+04
-7.662817088150019117e+04,8.728220106829947326e+04
-7.561647023638903920e+04,8.831925561951631971e+04
-7.378930755560607940e+04,8.929478001451952150e+04
-7.245458193808706710e+04,9.029873718899204687e+04
-7.165377121478199842e+04,9.104900533654754690e+04
-7.060405644511381979e+04,9.176432970826710516e+04
-6.954867810033501883e+04,9.273746020700321242e+04
-6.767741724712478754e+04,9.359586181010774453e+04
-6.631171444777684519e+04,9.452246672482739086e+04
-6.547425694103514252e+04,9.520859729509928729e+04
-6.439715167138881225e+04,9.585953220126386441e+04
-6.330365808966056647e+04,9.674973298481048550e+04
-6.139822023553032341e+04,9.750999364220486314e+04
-6.000316728798637632e+04,9.834841263105323014e+04
-5.944525009881526785e+04,9.870103757312365633e+04
-5.859585204945229634e+04,9.931545820652207476e+04
-5.735331447703975573e+04,9.993412516642065020e+04
-5.690781888698762486e+04,1.001885124689581135e+05
-5.380406697392422211e+04,1.016012700752241362e+05
-5.197229297693236003e+04,1.025405781573420390e+05
-5.070914055109558831e+04,1.032953171477080177e+05
-4.898679075764887239e+04,1.040296905425504665e+05
-4.607687425279858144e+04,1.051009465640565322e+05
-4.414201226086076349e+04,1.059366151062650169e+05
-4.284193720097539335e+04,1.065925458034859766e+05
-4.222380615034441144e+04,1.068179709879646252e+05
-4.075664430270182493e+04,1.073248876678087545e+05
-3.887011040083818807e+04,1.085799696443583962e+05
-3.716257843442849844e+04,1.083449537622213975e+05
-3.544760822829178505e+04,1.089475589194364875e+05
-3.438179066165863333e+04,1.094125360754959111e+05
-3.289320226235027076e+04,1.098156854900831822e+05
-3.100201617484547023e+04,1.108532565962006192e+05
-2.925503744648679640e+04,1.105445965562046185e+05
-2.752515169366871487e+04,1.110279474999022495e+05
-2.643590918736841559e+04,1.114183325900683267e+05
-2.492965187836662517e+04,1.117075254217579495e+05
-2.299883081784981550e+04,1.125810276420823211e+05
-2.126404466721437711e+04,1.121406799416018184e+05
-1.952535683934697954e+04,1.125109631727300002e+05
-1.841538805154548390e+04,1.128197024028899468e+05
-1.689740759354685360e+04,1.129976059662453190e+05
-1.493658805645991742e+04,1.137056290770180349e+05
-1.322080068381196179e+04,1.131305767279387364e+05
-1.147783055763515767e+04,1.133809560155250219e+05
-1.035105912291276400e+04,1.136108167559529829e+05
-8.826664311886124779e+03,1.136816065874020715e+05
-6.845268429291119901e+03,1.142214800001540716e+05
-5.155731333045848260e+03,1.135087360830714897e+05
-3.413948159604716693e+03,1.136340433830698312e+05
-2.273708012584696007e+03,1.137882818059543642e+05
-7.478056331552162419e+02,1.137484006204493635e+05
1.244768759179685048e+03,1.141228176063065475e+05
2.900131567942082711e+03,1.132689381020073488e+05
4.634965820082746177e+03,1.132706838917448767e+05
5.785496257023385624e+03,1.133477521405417065e+05
7.308074007899877870e+03,1.132009618538500799e+05
9.302167694186018707e+03,1.134048826538560970e+05
1.091625615729779383e+04,1.124201620898342808e+05
1.263828451640672210e+04,1.122969338522692560e+05
1.379463018157523402e+04,1.122875382030790934e+05
1.530995141049790072e+04,1.120403996753538522e+05
1.729665911133157351e+04,1.120792368711750023e+05
1.886247248449511972e+04,1.109664708234368591e+05
2.056416420487426512e+04,1.107098066330762376e+05
2.172383063958512867e+04,1.106239432534637745e+05
2.322651451677292789e+04,1.102706318184511911e+05
2.519779456009952264e+04,1.101506722711160401e+05
2.670735900647804738e+04,1.089085794248142047e+05
2.838331319744125722e+04,1.085265899508868461e+05
2.954113076548179015e+04,1.083565752491215535e+05
3.102566538406188556e+04,1.078959516782238061e+05
3.297295584391830926e+04,1.076191099548472557e+05
3.441675981944875093e+04,1.062438701976795419e+05
3.605721192968517425e+04,1.057245928276961640e+05
3.720620784507784992e+04,1.054610715466240217e+05
3.866334991468583758e+04,1.048795358586047514e+05
4.057695214937899436e+04,1.044417237114909221e+05
4.195433026216990402e+04,1.029580799944759201e+05
4.356209563664134475e+04,1.023338849847382517e+05
4.470714151114661217e+04,1.020069865354669018e+05
4.614122351969146985e+04,1.013388108498891525e+05
4.802581539477073238e+04,1.007837111165859387e+05
4.933887558068832732e+04,9.921999622180199367e+04
5.090288100987715006e+04,9.847986929917833186e+04
5.203121932792737789e+04,9.806693654936263920e+04
5.342568628326262115e+04,9.728458143435703823e+04
5.525222439337678952e+04,9.656219263154808141e+04
5.648475041761054308e+04,9.489341632067302999e+04
5.800360072345871595e+04,9.404883392828055366e+04
5.910991427552660753e+04,9.354919382683472941e+04
6.046384061014022882e+04,9.266686117475249921e+04
6.223472865758711851e+04,9.180968950093557942e+04
6.338133676151431428e+04,9.004339019528588688e+04
6.485074453905333939e+04,8.909867631107573106e+04
6.593142766013713845e+04,8.851685489795872127e+04
6.724212791532179108e+04,8.754242185929650441e+04
6.894885063024048577e+04,8.655551230476524506e+04
